scrape_time,brand,page,position_on_page,asin,name,model,storage,color,price_raw,price_numeric,currency,rating,review_count,is_prime,badges,url,website
2025-10-20T11:04:45.502098,apple phone,1,1,B09G9DHS68,Apple,N/A,N/A,N/A,"30,44400",30.444,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:46.403054,apple phone,1,2,B09G9BJD28,Apple,N/A,N/A,N/A,"30,44400",30.444,EGP,,Apple,False,Save 5%,N/A,Amazon
2025-10-20T11:04:46.633482,apple phone,1,3,B0DGJ2FB85,Apple,N/A,N/A,N/A,"75,75000",75.75,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:47.003698,apple phone,1,4,B0CHXNZPP1,Apple,N/A,N/A,N/A,"54,44400",54.444,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:47.214114,apple phone,1,5,B0DXQHPY34,Apple,N/A,N/A,N/A,"49,99900",49.999,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:47.422465,apple phone,1,6,B0DGHT9R73,Apple,N/A,N/A,N/A,"66,44400",66.444,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:47.987998,apple phone,1,7,B0DGJKQ3KW,Apple,N/A,N/A,N/A,N/A,,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:48.404230,apple phone,1,8,B07Y3L5KWP,Apple,N/A,N/A,N/A,N/A,,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:48.607541,apple phone,1,9,B0DGJN6RDB,Apple,N/A,N/A,N/A,N/A,,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:48.841512,apple phone,1,10,B0DGHH9JY3,Apple,N/A,N/A,N/A,"71,99900",71.999,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:49.051719,apple phone,1,11,B0DGHZQXTJ,Apple,N/A,N/A,N/A,"70,99900",70.999,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:49.543696,apple phone,1,12,B0DGHS5NND,Apple,N/A,N/A,N/A,"67,69900",67.699,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:49.742439,apple phone,1,13,B0DZ895SXY,Apple,N/A,N/A,N/A,,,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:49.946729,apple phone,1,14,B0CHXKDDJH,Apple,N/A,N/A,N/A,"58,30000",58.3,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:50.139557,apple phone,1,15,B0DZ7WF87P,Apple,N/A,N/A,N/A,"21,00000",21.0,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:50.344193,apple phone,1,16,B0CX95PRMC,Samsung,N/A,N/A,N/A,"16,19900",16.199,EGP,,Samsung,False,None,N/A,Amazon
2025-10-20T11:04:50.554401,apple phone,1,17,B0CX95YDYS,Samsung,N/A,N/A,N/A,"16,19900",16.199,EGP,,Samsung,False,None,N/A,Amazon
2025-10-20T11:04:50.760311,apple phone,1,18,B0D7HWG255,Google,N/A,N/A,N/A,"47,75000",47.75,EGP,,Google,False,None,N/A,Amazon
2025-10-20T11:04:50.966642,apple phone,1,19,B0D8L7LRLC,SAMSUNG,N/A,N/A,N/A,"84,95000",84.95,EGP,,SAMSUNG,False,None,N/A,Amazon
2025-10-20T11:04:51.148166,apple phone,1,20,B0CC9X8B6K,SAMSUNG,N/A,N/A,N/A,N/A,,EGP,,SAMSUNG,False,None,N/A,Amazon
2025-10-20T11:04:51.344201,apple phone,1,21,B0B8GDXPBL,eufy,N/A,N/A,N/A,99900,99900.0,EGP,,eufy,False,None,N/A,Amazon
2025-10-20T11:04:51.540794,apple phone,1,22,B0C2BMNHW2,Wireless Charger iPhone Charging Station: 3 in 1 Charger Stand Multiple Devices for Apple - iPhone 16 15 14 Pro Max 13 12 11 - Watch 10 9 8 7 6 5 4 3 2 SE and Ultra Series - Airpods 4 3 2 Pro,16 15,N/A,N/A,"2,49999",2.49999,EGP,,Only 2 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:04:51.749370,apple phone,1,23,B07ZWVDFP7,LECHLY,N/A,N/A,N/A,90000,90000.0,EGP,,LECHLY,False,None,N/A,Amazon
2025-10-20T11:04:51.955705,apple phone,1,24,B0DGHYFVM1,Apple,N/A,N/A,N/A,"20,80000",20.8,EGP,,Apple,False,None,N/A,Amazon
2025-10-20T11:04:52.219529,apple phone,1,25,B01HHXMRTY,"[3Pack] Waterproof Case Universal Cellphone Dry Bag Pouch Compatible with Apple iPhone XR X XS MAX 8,8plus,7,7plus,6s, 6, 6S Plus, SE, 5S, Samsung Galaxy s8 s8Plus S7, S6 Note 7 5 up to 6.5"" Diagonal",N/A,N/A,N/A,10800,10800.0,EGP,,Only 2 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:04:52.448761,apple phone,1,26,B07X33S6FQ,"Wireless Car Charger, Smart Sensor 10W Fast Charging Auto-Clamp Phone Holder Mount for Apple iPhone 13/12/11/8/8 Plus/X/XS/XR, Samsung S20/S9/S8/Note 8, Huawei P40 P30 Mate50/40/30, Xiaomi Mix 4/3/2S",13,N/A,N/A,37100,37100.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:04:52.661559,apple phone,1,27,B09MLRDN2F,sarmert,N/A,N/A,N/A,36900,36900.0,EGP,,sarmert,False,None,N/A,Amazon
2025-10-20T11:04:52.857494,apple phone,1,28,B0CTXDB9VC,"for iPhone 14 Pro Max Case with Magsafe, [Strong Magnets] [Non Yellowing] [Military Drop Protection] Magnetic Clear Slim Phone Case Thin Cover for (Apple iPhone 14 pro Max Mag Safe (Sierra Blue)",14 Pro,N/A,blue,8500,8500.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:04:53.058236,apple phone,1,29,B0B9751PX4,ORNARTO,N/A,N/A,N/A,14962,14962.0,EGP,,ORNARTO,False,None,N/A,Amazon
2025-10-20T11:04:53.255446,apple phone,1,30,B0CMX6JMT1,Geniusho,N/A,N/A,N/A,"1,39900",1.399,EGP,,Geniusho,False,None,N/A,Amazon
2025-10-20T11:04:53.451342,apple phone,1,31,B0C6M25D9P,generic,N/A,N/A,N/A,6200,6200.0,EGP,,generic,False,None,N/A,Amazon
2025-10-20T11:04:53.644765,apple phone,1,32,B0C6KMYVYS,TUMABER,N/A,N/A,N/A,16090,16090.0,EGP,,TUMABER,False,None,N/A,Amazon
2025-10-20T11:04:53.852008,apple phone,1,33,B09FRW527J,"Premium Apple Silicone iPhone Cases - Luxury Phone Case - Classy Cover Iphone - Elevate Your iPhone with Comfortable Timeless Elegance and Protection (iPhone 11/XR, Red)",11,N/A,red,20484,20484.0,EGP,N/A,Only 2 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:04:54.037365,apple phone,1,34,B0D322C4QD,"Premium Apple Leather iPhone Cases - Luxury Phone Case - Elevate Your iPhone with Timeless Elegance and Protection(Brown,iPhone 15 Pro)",15 Pro,N/A,N/A,80000,80000.0,EGP,,Only 3 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:04:54.231267,apple phone,1,35,B0937FC1F1,KING KONG,N/A,N/A,N/A,9000,9000.0,EGP,,KING KONG,False,None,N/A,Amazon
2025-10-20T11:04:54.451569,apple phone,1,36,B0CY2SMYPT,Protective Shock Absorption Bumper soft Transparent Armor Case For Apple iPhone (14 Pro Max),N/A,N/A,N/A,4500,4500.0,EGP,,N/A,False,Best Seller,N/A,Amazon
2025-10-20T11:04:54.679269,apple phone,1,37,B0B9RRQ3PH,ANNGELAS,N/A,N/A,N/A,8899,8899.0,EGP,,ANNGELAS,False,None,N/A,Amazon
2025-10-20T11:04:54.883186,apple phone,1,38,B088ZQNNX5,Xukinroy,N/A,N/A,N/A,N/A,,EGP,,Xukinroy,False,None,N/A,Amazon
2025-10-20T11:04:55.969685,apple phone,1,39,B08YXXBWL2,Generic,N/A,N/A,N/A,7500,7500.0,EGP,,Generic,False,None,N/A,Amazon
2025-10-20T11:04:56.194590,apple phone,1,40,B0CBRW995T,Mkeke,N/A,N/A,N/A,17300,17300.0,EGP,,Mkeke,False,None,N/A,Amazon
2025-10-20T11:04:56.686525,apple phone,1,41,B0D848C9YP,Silicon TPU Case Camera Protection with 3D Anime Prints For Apple iPhone 15 Pro 6.1 Inch (Naruto),15 Pro,N/A,N/A,7500,7500.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:04:56.931810,apple phone,1,42,B0CJ57TYCR,WELLNEC,N/A,N/A,N/A,37000,37000.0,EGP,,WELLNEC,False,None,N/A,Amazon
2025-10-20T11:04:57.158056,apple phone,1,43,B09FSKTYZG,"Premium Apple Silicone iPhone Cases - Luxury Phone Case - Classy Cover Iphone - Elevate Your iPhone with Comfortable Timeless Elegance and Protection (iPhone 11 Pro Max, Black)",11 Pro,N/A,black,22100,22100.0,EGP,N/A,N/A,False,None,N/A,Amazon
2025-10-20T11:04:57.368579,apple phone,1,44,B09FRZJL97,"Premium Apple Leather iPhone Canvas Cases - Luxury Phone Case - Elevate Your iPhone with Timeless Elegance and Protection (iPhone 12 Pro Max, Dark Grey)",12 Pro,N/A,N/A,20200,20200.0,EGP,,Only 1 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:04:57.619636,apple phone,1,45,B081TXGXNP,KING KONG,N/A,N/A,N/A,4788,4788.0,EGP,,KING KONG,False,None,N/A,Amazon
2025-10-20T11:04:57.901851,apple phone,1,46,B0BTKTXZ52,INFOSUN,N/A,N/A,N/A,19900,19900.0,EGP,,INFOSUN,False,None,N/A,Amazon
2025-10-20T11:04:58.142724,apple phone,1,47,B0BKFRYF3H,"Pack of 2 - Magnetic Wallet Compatible with MagSafe for iPhone 16 15 14 13 12 Pro Max Plus Model, None-Cutout Mag 3 Safe Card Holder Stick on for Apple Cell Phone, Black Purple",16 15,N/A,black,N/A,,EGP,,No featured offers available,False,None,N/A,Amazon
2025-10-20T11:04:58.373560,apple phone,1,48,B0BTKT1KY6,INFOSUN,N/A,N/A,N/A,19900,19900.0,EGP,,INFOSUN,False,None,N/A,Amazon
2025-10-20T11:05:01.480363,apple phone,2,1,B0BS5MH35Q,INFOSUN,N/A,N/A,N/A,19900,19900.0,EGP,,INFOSUN,False,None,N/A,Amazon
2025-10-20T11:05:01.722900,apple phone,2,2,B0BTMWDW2Z,ESR,N/A,N/A,N/A,79900,79900.0,EGP,,ESR,False,None,N/A,Amazon
2025-10-20T11:05:01.977479,apple phone,2,3,B091BKRY1V,Easy One Touch 3 Car Mount Universal Phone Holder for Apple iPhone 8 Plus and Samsung Galaxy S7 Edge Note 8 Huawei - Silver,8 Plus,N/A,silver,15000,15000.0,EGP,,Only 1 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:05:02.232878,apple phone,2,4,B07MNXCXDW,kwmobile,N/A,N/A,N/A,22000,22000.0,EGP,,kwmobile,False,None,N/A,Amazon
2025-10-20T11:05:02.456280,apple phone,2,5,B0CK7411T9,Eligo,N/A,N/A,N/A,13000,13000.0,EGP,,Eligo,False,None,N/A,Amazon
2025-10-20T11:05:02.709007,apple phone,2,6,B0CB5JS9NG,OTOFLY,N/A,N/A,N/A,13900,13900.0,EGP,,OTOFLY,False,Save 13%,N/A,Amazon
2025-10-20T11:05:02.901756,apple phone,2,7,B0FJ5NK566,Yoedge,N/A,N/A,N/A,19900,19900.0,EGP,,Yoedge,False,Save 33%,N/A,Amazon
2025-10-20T11:05:03.083691,apple phone,2,8,B07QJB1NXP,kwmobile,N/A,N/A,N/A,15000,15000.0,EGP,,kwmobile,False,None,N/A,Amazon
2025-10-20T11:05:03.256538,apple phone,2,9,B0DKNNN8NW,kwmobile,N/A,N/A,N/A,12500,12500.0,EGP,,kwmobile,False,None,N/A,Amazon
2025-10-20T11:05:03.436551,apple phone,2,10,B0BNKNLRRN,Ringke,N/A,N/A,N/A,35000,35000.0,EGP,,Ringke,False,None,N/A,Amazon
2025-10-20T11:05:03.609093,apple phone,2,11,B0FV55J98V,MOBILE MAGIC,N/A,N/A,N/A,40000,40000.0,EGP,N/A,MOBILE MAGIC,False,None,N/A,Amazon
2025-10-20T11:05:03.786895,apple phone,2,12,B0DFHPJSJN,Amkun,N/A,N/A,N/A,11975,11975.0,EGP,,Amkun,False,None,N/A,Amazon
2025-10-20T11:05:04.004776,apple phone,2,13,B0DQ214M2L,Eligo,N/A,N/A,N/A,7524,7524.0,EGP,,Eligo,False,None,N/A,Amazon
2025-10-20T11:05:04.225497,apple phone,2,14,B0D3Z8JK4H,"iPhone Wallet Leather Magnetic Card Holder ID Card Holder Compatible with Apple iPhone 12 13 14-15 Series, Mini - Plus - Pro - Pro Max (Pink)",12 13,N/A,N/A,25000,25000.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:05:04.404239,apple phone,2,15,B091CHM4WS,Magnetic Car Air Vent Phone Holder Mount Dash For Apple iPhone GPS Samsung HTC,N/A,N/A,N/A,6500,6500.0,EGP,,Only 1 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:05:04.568817,apple phone,2,16,B0FNC6MSTH,Stylish Armor Case Compatible with Your Phone Apple iPhone 15 Pro Max Slim Strong and Elegant Protection Compatible with Apple iPhone 15 Pro Max,15 Pro,N/A,N/A,12500,12500.0,EGP,N/A,N/A,False,None,N/A,Amazon
2025-10-20T11:05:04.737908,apple phone,2,17,B07VWGD833,kwmobile,N/A,N/A,N/A,23000,23000.0,EGP,,kwmobile,False,None,N/A,Amazon
2025-10-20T11:05:04.894619,apple phone,2,18,B09HSWBKJ8,Silicone & Microfiber Phone Case for Apple iPhone 13 Pro Max -6.7in (White),13 Pro,N/A,white,N/A,,EGP,,No featured offers available,False,None,N/A,Amazon
2025-10-20T11:05:05.068424,apple phone,2,19,B0CC1VRTP6,"3 in 1 Aluminum Charging Station for Apple BOCLOUD Fast Wireless Charger for Phone 15/14/13/12Pro/Pro Max/Plus, Apple iWatch/8/SE/7/6/5/4/3/2, AirPods3/2/Pro/Pro2",N/A,N/A,N/A,"2,79900",2.799,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:05:05.218825,apple phone,2,20,B09QJXV3RW,Back Cover Silicon Case For Apple iPhone 11 - White,11 ,N/A,white,N/A,,EGP,,No featured offers available,False,None,N/A,Amazon
2025-10-20T11:05:05.378375,apple phone,2,21,B0FKDDQNFD,C.F.S,N/A,N/A,N/A,11000,11000.0,EGP,N/A,C.F.S,False,None,N/A,Amazon
2025-10-20T11:05:05.548743,apple phone,2,22,B0FPBMG556,"Phantom Shield Silicone Case with Anti-Scratch Soft Microfiber Lining, High Resilience Rubber Full Body Shockproof Cover Compatible with Apple iPhone 14 Pro Max (Light Blue)",14 Pro,N/A,blue,19999,19999.0,EGP,,Only 3 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:05:05.694193,apple phone,2,23,B0FH2Y5WXX,Elhoot Creative Silicone Protictive Case Phone For Apple iphone 16 Pro Max - Black,N/A,N/A,black,N/A,,EGP,N/A,N/A,False,None,N/A,Amazon
2025-10-20T11:05:05.890355,apple phone,2,24,B0CB3X5JW8,ESR,N/A,N/A,N/A,"4,10000",4.1,EGP,,ESR,False,None,N/A,Amazon
2025-10-20T11:05:06.048546,apple phone,2,25,B0FJ6HTPJF,MOBILE MAGIC,N/A,N/A,N/A,14000,14000.0,EGP,N/A,MOBILE MAGIC,False,None,N/A,Amazon
2025-10-20T11:05:06.218902,apple phone,2,26,B0D9M2M1FX,CooToly,N/A,N/A,N/A,12000,12000.0,EGP,,CooToly,False,None,N/A,Amazon
2025-10-20T11:05:06.388441,apple phone,2,27,B0CK74N1S7,Eligo,N/A,N/A,N/A,16000,16000.0,EGP,,Eligo,False,None,N/A,Amazon
2025-10-20T11:05:06.556611,apple phone,2,28,B0DYPK2VK3,Dl3 Mobilak,N/A,N/A,N/A,17500,17500.0,EGP,,Dl3 Mobilak,False,None,N/A,Amazon
2025-10-20T11:05:06.726792,apple phone,2,29,B0DB6CMGZP,Oprimio,N/A,N/A,N/A,15000,15000.0,EGP,,Oprimio,False,None,N/A,Amazon
2025-10-20T11:05:06.902296,apple phone,2,30,B0F4ZQ256Z,Portable Folding STENTS for Apple iPad Pro 12.9 (2018) Multi Angle Adjustable Mobile Cell Phone Desktop Holder/Stand Cell Phone Stand Holde (Black),N/A,N/A,black,13000,13000.0,EGP,,Only 1 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:05:07.079503,apple phone,2,31,B0BTKR9N74,INFOSUN,N/A,N/A,N/A,21101,21101.0,EGP,,INFOSUN,False,None,N/A,Amazon
2025-10-20T11:05:07.261101,apple phone,2,32,B0DFZL68TV,Lexar,N/A,N/A,N/A,"7,99900",7.999,EGP,,Lexar,False,None,N/A,Amazon
2025-10-20T11:05:07.468979,apple phone,2,33,B0DV4TNY8K,"Cover for iPhone 16 Pro Max Magnetic Case, Compatible with MagSafe,【Shockproof Military-Grade Protection】Transparent Matte Back, Slim Phone Cover with Strong Magnet for Apple 16 Pro Max (2024)(Black)",16 Pro,N/A,black,20000,20000.0,EGP,N/A,More Buying Choices,False,None,N/A,Amazon
2025-10-20T11:05:07.675950,apple phone,2,34,B091BST8WK,Easy One Touch 3 Car Mount Universal Phone Holder for Apple iPhoneX iPhone 8 Plus and Samsung Galaxy S9+ Note 8 Huawei - Silver,8 Plus,N/A,silver,14000,14000.0,EGP,N/A,Only 2 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:05:07.869686,apple phone,2,35,B0F9TLKRX2,TypeC Mobile Phone Card Reader Applicable to Apple Laptop Adapter TF OTG Memory Card Adapter,N/A,N/A,N/A,33500,33500.0,EGP,N/A,Only 2 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:05:08.088411,apple phone,2,36,B0DKTH14WF,EAZY CASE,N/A,N/A,N/A,14000,14000.0,EGP,,EAZY CASE,False,None,N/A,Amazon
2025-10-20T11:05:08.273818,apple phone,2,37,B0CHX6SCWC,FELONY CASE,N/A,N/A,N/A,23000,23000.0,EGP,,FELONY CASE,False,None,N/A,Amazon
2025-10-20T11:05:08.461466,apple phone,2,38,B09C1CN2SN,"3Pack 3ft Apple Charger Cable, [Apple MFi Certified] Apple Lightning to USB Cable 3 Feet, Fast Apple Phone Charging Cord 3 Foot for Apple iPhone 12/11 Pro/11/XS MAX/XR/8/7/6s/6/5S/SE iPad Mini",12,N/A,N/A,39900,39900.0,EGP,,"(
EGP44.33/meter)",False,None,N/A,Amazon
2025-10-20T11:05:08.677334,apple phone,2,39,B0CPD4282V,"(DV UK) iPhone Ultra Slim Thin Case Soft TPU Material Bumper Shockproof Protection Anti-Scratch Anti-Drop Shockproof Case Cell Phone Cover Compatible with Apple iPhone 12 Pro Max 6.7""",12 Pro,N/A,N/A,12000,12000.0,EGP,,Only 4 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:05:08.862490,apple phone,2,40,B0F27MMSRV,rsilou,N/A,N/A,N/A,63400,63400.0,EGP,,rsilou,False,None,N/A,Amazon
2025-10-20T11:05:09.061758,apple phone,2,41,B0D8175LYG,"Tazweeq Wireless Bluetooth Mouse, Rechargeable LED Dual Mode Mouse(Bluetooth 5.0 + USB), Silent, Slim, for Apple Laptop/Ipad Tablet/Mac/PC/Phone, Black",N/A,N/A,black,25000,25000.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:05:09.239258,apple phone,2,42,B0D48J4L8G,SOOPII,N/A,N/A,N/A,15000,15000.0,EGP,N/A,SOOPII,False,None,N/A,Amazon
2025-10-20T11:05:09.437782,apple phone,2,43,B0CFYWJ8NS,Harvortez,N/A,N/A,N/A,17000,17000.0,EGP,,Harvortez,False,None,N/A,Amazon
2025-10-20T11:05:09.612955,apple phone,2,44,B0D9MTSTFK,ANKHGIFTSHOP PREMIUM iPhone 12/12 Pro Case Silicone Casing With Microfiber Lining For Apple iPhone protect your phone with our cases.,12,N/A,N/A,17500,17500.0,EGP,N/A,N/A,False,None,N/A,Amazon
2025-10-20T11:05:09.801907,apple phone,2,45,B0DKC2K5RB,Next store,N/A,N/A,N/A,44688,44688.0,EGP,,Next store,False,None,N/A,Amazon
2025-10-20T11:05:09.974048,apple phone,2,46,B0F5X5QRD9,"Magnetic Slim Vegan Leather Wallet Compatible with MagSafe – Card Holder with RFID Protection, Stylish and Durable Design for iPhone 15/14/13/12 (White)",15,N/A,white,22500,22500.0,EGP,N/A,N/A,False,None,N/A,Amazon
2025-10-20T11:05:10.137496,apple phone,2,47,B0FKD529VR,C.F.S,N/A,N/A,N/A,25000,25000.0,EGP,N/A,C.F.S,False,None,N/A,Amazon
2025-10-20T11:05:10.314491,apple phone,2,48,B0DNVDBWZF,ANKHGIFTSHOP Clear Cover Ultra Thin Silicone Shockproof Hard Back Cases Transparent Protective Slim Phone Case for Apple iPhone Xs Max 6.5 inch - Black,N/A,N/A,black,18000,18000.0,EGP,,N/A,False,None,N/A,Amazon
2025-10-20T11:05:10.495439,apple phone,2,49,B0F5BT1KPK,"Weave Magnetic Wallet Compatible with MagSafe for iPhone 16 15 14 13 12 Pro Max Plus Model, None-Cutout Mag 3 Safe Card Holder Stick on for Apple Cell Phone (Multicolor (B))",16 15,N/A,N/A,16000,16000.0,EGP,N/A,N/A,False,None,N/A,Amazon
2025-10-20T11:05:12.986924,apple phone,3,1,B0F934G93Y,High-quality Printed Silicone Case Anti-Shockproof With Camera Protection Compatible with Iphone 13 Pro Max (Design 1),N/A,N/A,N/A,10000,10000.0,EGP,N/A,Only 1 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:05:13.176349,apple phone,3,2,B091BKRY1V,Easy One Touch 3 Car Mount Universal Phone Holder for Apple iPhone 8 Plus and Samsung Galaxy S7 Edge Note 8 Huawei - Silver,8 Plus,N/A,silver,15000,15000.0,EGP,,Only 1 left in stock - order soon.,False,None,N/A,Amazon
2025-10-20T11:05:13.354292,apple phone,3,3,B0DFHPJSJN,Amkun,N/A,N/A,N/A,11975,11975.0,EGP,,Amkun,False,None,N/A,Amazon
2025-10-20T11:05:13.537225,apple phone,3,4,B0BTKR9N74,INFOSUN,N/A,N/A,N/A,21101,21101.0,EGP,,INFOSUN,False,None,N/A,Amazon
2025-10-20T11:05:13.707865,apple phone,3,5,B0CXX96C9G,DUX DUCIS,N/A,N/A,N/A,79000,79000.0,EGP,N/A,DUX DUCIS,False,None,N/A,Amazon
2025-10-20T11:05:13.896120,apple phone,3,6,B0DYPK2VK3,Dl3 Mobilak,N/A,N/A,N/A,17500,17500.0,EGP,,Dl3 Mobilak,False,None,N/A,Amazon
2025-10-20T11:05:14.070424,apple phone,3,7,B0BNKNLRRN,Ringke,N/A,N/A,N/A,35000,35000.0,EGP,,Ringke,False,None,N/A,Amazon
2025-10-20T11:05:14.293103,apple phone,3,8,B0FH2Y5WXX,Elhoot Creative Silicone Protictive Case Phone For Apple iphone 16 Pro Max - Black,N/A,N/A,black,N/A,,EGP,N/A,N/A,False,None,N/A,Amazon
2025-10-20T11:05:14.546234,apple phone,3,9,B0CKPY91ZB,(iPhone 13 14) Clear Anti-Scratch TPU Back Case with Shockproof Corner Protection for Apple iPhone 13_ iPhone 14,13 14,N/A,N/A,7500,7500.0,EGP,N/A,N/A,False,None,N/A,Amazon
2025-10-20T11:05:14.785106,apple phone,3,10,B082RBL1ZJ,MT,N/A,N/A,N/A,4000,4000.0,EGP,,MT,False,None,N/A,Amazon
2025-10-20T11:05:15.052421,apple phone,3,11,B0DB6B5NH3,Oprimio,N/A,N/A,N/A,15000,15000.0,EGP,,Oprimio,False,None,N/A,Amazon
2025-10-20T11:05:15.285646,apple phone,3,12,B09N3GHMW9,kwmobile,N/A,N/A,N/A,23000,23000.0,EGP,,kwmobile,False,None,N/A,Amazon
2025-10-20T11:05:15.522475,apple phone,3,13,B09C1CN2SN,"3Pack 3ft Apple Charger Cable, [Apple MFi Certified] Apple Lightning to USB Cable 3 Feet, Fast Apple Phone Charging Cord 3 Foot for Apple iPhone 12/11 Pro/11/XS MAX/XR/8/7/6s/6/5S/SE iPad Mini",12,N/A,N/A,39900,39900.0,EGP,,"(
EGP44.33/meter)",False,None,N/A,Amazon
